step,stockout_skus_step,total_on_hand
90,0,2087
91,0,2079
92,0,2067
93,0,2060
94,0,2046
95,0,2031
96,1,2011
97,0,5760
98,0,9506
99,0,13471
100,0,17437
101,0,21393
102,0,25573
103,0,29962
104,0,30590
105,0,31344
106,0,31887
107,0,32434
108,0,33077
109,0,33503
110,0,33816
111,0,34125
112,0,34320
113,0,34616
114,0,35001
115,0,35397
116,0,35780
117,0,36076
118,0,36374
119,0,36668
120,0,36981
121,0,37295
122,0,37485
123,0,37667
124,1,37955
125,2,38252
126,2,38543
127,2,38731
128,2,38804
129,2,38887
130,2,38964
131,2,38948
132,2,38940
133,2,39028
134,2,39121
135,2,39208
136,3,39279
137,4,39467
138,4,39642
139,4,39827
140,4,39908
141,4,39996
142,4,40185
143,4,40358
144,5,40435
145,5,40516
146,5,40595
147,5,40778
148,5,41069
149,5,41248
150,6,41426
151,6,41706
152,6,41986
153,7,42270
154,7,42454
155,7,42539
156,8,42621
157,9,42798
158,9,42885
159,9,42980
160,9,43069
161,10,43149
162,10,43234
163,11,43418
164,11,43509
165,11,43594
166,12,43676
167,12,43748
168,13,43934
169,14,44120
170,14,44206
171,14,44291
172,14,44379
173,14,44464
174,14,44536
175,14,44513
176,14,44502
177,14,44489
178,14,44569
179,15,44657
180,16,44736
181,17,44824
182,17,44899
183,18,45076
184,18,45261
185,18,45335
186,18,45390
187,18,45457
188,18,45529
189,19,45606
190,19,45595
191,20,45583
192,20,45562
193,22,45530
194,22,45508
195,23,45489
196,23,45473
197,24,45457
198,24,45442
199,25,45417
200,26,45487
201,26,45671
202,26,45847
203,26,46024
204,27,46213
205,28,46391
206,28,46573
207,28,46653
208,28,46640
209,28,46621
210,29,46605
211,29,46592
212,29,46578
213,29,46661
214,29,46739
215,30,46821
216,31,46903
217,31,46986
218,31,47067
219,32,47157
220,32,47141
221,32,47127
222,32,47115
223,33,47098
224,33,47187
225,34,47281
226,35,47363
227,35,47450
228,35,47539
229,35,47617
230,35,47696
231,35,47675
232,35,47664
233,35,47657
234,36,47635
235,36,47619
236,37,47603
237,37,47596
238,38,47571
239,38,47557
240,39,47545
241,39,47529
242,41,47494
243,41,47477
244,41,47461
245,41,47448
246,41,47428
247,41,47416
248,41,47378
249,41,47353
250,41,47335
251,41,47321
252,41,47302
253,41,47293
254,42,47278
255,42,47263
256,43,47244
257,43,47219
258,44,47205
259,44,47198
260,45,47183
261,45,47165
262,46,47148
263,46,47125
264,48,47108
265,49,47090
266,49,47076
267,50,47064
268,51,47047
269,52,47026
270,52,47009
271,52,46993
272,52,46983
273,52,46970
274,53,46957
275,54,46942
276,54,46922
277,54,46897
278,54,46880
279,55,46859
280,55,46847
281,55,46936
282,57,47023
283,58,47106
284,59,47194
285,60,47280
286,63,47360
287,63,47453
288,63,47448
289,63,47436
290,63,47429
291,63,47399
292,63,47483
293,63,47575
294,63,47657
295,63,47750
296,63,47837
297,63,47926
298,63,48006
299,64,47993
300,64,47972
301,65,47959
302,65,47943
303,65,47936
304,65,47928
305,65,47920
306,65,47906
307,65,47880
308,65,47871
309,66,47849
310,66,47837
311,66,47815
312,66,47794
313,67,47766
314,67,47738
315,71,47621
316,72,47577
317,72,47541
318,74,47498
